,index,Job Title,Rating,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Salary_Min,Salary_Max,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,job_title_sim,seniority_by_title,Degree,Location_City,Location_State,Headquarters_City,Headquarters_State
651,829,Data Scientist in Artificial Intelligence Early Career,3.8,Pacific Northwest National Laboratory,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),"Oak Ridge National Laboratory, National Renewable Energy Lab, Los Alamos National Laboratory",49,85 ,49,85,67.0,Pacific Northwest National Laboratory,WA,56,data scientist,na,M,Richland,WA,Richland,WA
652,830,Consultant - Analytics Consulting,3.0,Infosys,10000+ ,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",54,71 ,54,71,62.5,Infosys,CT,40,data analitics,na,na,Hartford,CT,Bengaluru,India
653,831,Scientist - CVRM Metabolism - in vivo pharmacology,3.9,AstraZeneca,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",61,123 ,61,123,92.0,AstraZeneca,MD,108,other scientist,na,na,Gaithersburg,MD,Cambridge,United Kingdom
654,832,Data Analyst,3.6,AXION Healthcare Solutions,Jan-50,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",47,85 ,47,85,66.0,AXION Healthcare Solutions,NY,41,analyst,na,na,New York,NY,New York,NY
655,836,Data Engineer,3.5,Alignment Healthcare,501 - 1000 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,65,124 ,65,124,94.5,Alignment Healthcare,CA,8,data engineer,na,M,Orange,CA,Orange,CA
656,837,Data Scientist,3.6,TRANZACT,1001 - 5000 ,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,87,141 ,87,141,114.0,TRANZACT,NJ,32,data scientist,na,na,Fort Lee,NJ,Fort Lee,NJ
657,838,Data Scientist,4.2,ExecOnline,51 - 200 ,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",56,95 ,56,95,75.5,ExecOnline,NY,9,data scientist,na,na,New York,NY,New York,NY
658,839,Data Scientist,3.5,Charter Spectrum,Jan-50,-1,School / School District,K-12 Education,Education,$5 to $10 million (USD),-1,71,121 ,71,121,96.0,Charter Spectrum,MO,-1,data scientist,na,P,Maryland Heights,MO,North Salt Lake,UT
659,840,Machine Learning Engineer,4.0,Mteq,501 - 1000 ,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",62,112 ,62,112,87.0,Mteq,VA,67,machine learning engineer,na,na,Fort Belvoir,VA,Lorton,VA
660,841,Data Scientist,3.7,Brillient,201 - 500 ,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,64,108 ,64,108,86.0,Brillient,MD,15,data scientist,na,M,Silver Spring,MD,Reston,VA
661,845,Senior Data Scientist,4.4,Entefy,Jan-50,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,89,144 ,89,144,116.5,Entefy,CA,9,data scientist,sr,M,Palo Alto,CA,Palo Alto,CA
662,848,Senior Scientist (Neuroscience),3.5,Sunovion,1001 - 5000 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",109,200 ,109,200,154.5,Sunovion,MA,11,other scientist,sr,P,Marlborough,MA,Marlborough,MA
663,851,Marketing Data Analyst,3.6,San Manuel Casino,1001 - 5000 ,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,35,62 ,35,62,48.5,San Manuel Casino,CA,35,analyst,na,M,Highland,CA,Highland,CA
664,852,Machine Learning Engineer - Regulatory,3.7,Cboe Global Markets,501 - 1000 ,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,61,113 ,61,113,87.0,Cboe Global Markets,KS,48,machine learning engineer,na,na,Lenexa,KS,Chicago,IL
665,853,Data Engineer,3.4,Trace3,501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",55,105 ,55,105,80.0,Trace3,TX,19,data engineer,na,na,Houston,TX,Irvine,CA
666,854,Medical Laboratory Scientist,4.0,Texas Health Huguley Hospital,1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,18,25 Per Hour,37,52,44.5,Texas Health Huguley Hospital,TX,44,other scientist,na,na,Burleson,TX,Arlington,TX
667,855,Principal Data Scientist,3.7,Northrop Grumman,10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,135,211 ,135,211,173.0,Northrop Grumman,CA,82,data scientist,sr,M,San Jose,CA,Falls Church,VA
668,856,R&D Specialist/ Food Scientist,2.4,Teasdale Latin Foods,501 - 1000 ,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,39,66 ,39,66,52.5,Teasdale Latin Foods,IL,-1,other scientist,na,na,Hoopeston,IL,Flower Mound,TX
669,857,Data Engineer,3.5,Saama Technologies Inc,501 - 1000 ,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",57,80 ,57,80,68.5,Saama Technologies Inc,AZ,24,data engineer,na,na,Phoenix,AZ,Campbell,CA
670,858,"Associate Principal Scientist, Pharmacogenomics",3.9,AstraZeneca,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",63,127 ,63,127,95.0,AstraZeneca,MD,108,other scientist,sr,P,Gaithersburg,MD,Cambridge,United Kingdom
671,859,Data Scientist - Systems Engineering,3.2,MITRE,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",50,89 ,50,89,69.5,MITRE,MA,63,data scientist,na,na,Bedford,MA,Bedford,MA
672,860,Senior Data Scientist,4.4,The David J. Joseph Company,201 - 500 ,1885,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown / Non-Applicable,-1,82,132 ,82,132,107.0,The David J. Joseph Company,OH,136,data scientist,sr,M,Cincinnati,OH,Cincinnati,OH
673,861,Data Scientist SR,3.9,The Buffalo Group,501 - 1000 ,2010,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"ManTech, Booz Allen Hamilton, Leidos",85,139 ,85,139,112.0,The Buffalo Group,VA,11,data scientist,sr,M,Charlottesville,VA,Reston,VA
674,863,Data Scientist,3.4,CompQsoft,51 - 200 ,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,72,121 ,72,121,96.5,CompQsoft,DC,24,data scientist,na,M,Washington,DC,Houston,TX
675,864,"Scientist, Bacteriology",2.1,Cerus Corporation,201 - 500 ,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,74,149 ,74,149,111.5,Cerus Corporation,CA,-1,other scientist,na,P,Concord,CA,Concord,CA
676,866,"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",3.7,Takeda Pharmaceuticals,10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",113,196 ,113,196,154.5,Takeda Pharmaceuticals,MA,240,data engineer,na,M,Cambridge,MA,OSAKA,Japan
677,867,Data Scientist,3.4,"Remedy BPCI Partners, LLC.",201 - 500 ,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",69,121 ,69,121,95.0,"Remedy BPCI Partners, LLC.",NY,10,data scientist,na,na,New York,NY,Norwalk,CT
678,868,Data Scientist,4.0,Strategic Financial Solutions,501 - 1000 ,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",71,124 ,71,124,97.5,Strategic Financial Solutions,NY,14,data scientist,na,na,New York,NY,New York,NY
679,869,Senior Data Scientist,4.4,Maven Wave Partners,201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,97,160 ,97,160,128.5,Maven Wave Partners,IL,13,data scientist,sr,na,Chicago,IL,Chicago,IL
680,870,Senior Research Scientist-Machine Learning,2.6,Software Engineering Institute,501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,81,167 ,81,167,124.0,Software Engineering Institute,PA,37,machine learning engineer,sr,P,Pittsburgh,PA,Pittsburgh,PA
681,871,Principal Data Scientist,3.2,The Climate Corporation,501 - 1000 ,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",150,238 ,150,238,194.0,The Climate Corporation,CA,15,data scientist,sr,na,San Francisco,CA,San Francisco,CA
682,875,Clinical Laboratory Scientist,3.7,Vail Health,501 - 1000 ,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,24,39 Per Hour,49,81,65.0,Vail Health,CO,55,other scientist,na,na,Vail,CO,Vail,CO
683,877,"Data Analyst 1, full-time contract worker for up to 12 months",4.2,The Church of Jesus Christ of Latter-day Saints,10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,35,65 ,35,65,50.0,The Church of Jesus Christ of Latter-day Saints,UT,-1,analyst,na,na,Salt Lake City,UT,Salt Lake City,UT
684,878,Data Scientist,3.5,Crossix Solutions,201 - 500 ,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,77,132 ,77,132,104.5,Crossix Solutions,NY,16,data scientist,na,M,New York,NY,New York,NY
685,879,Data Scientist,4.3,Solugenix Corporation,201 - 500 ,1969,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1,51,88 ,51,88,69.5,Solugenix Corporation,AZ,52,data scientist,na,na,Phoenix,AZ,Brea,CA
686,880,Data Scientist,2.6,West Coast University,10000+ ,1997,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable,-1,101,141 ,101,141,121.0,West Coast University,CA,24,data scientist,na,M,Irvine,CA,Irvine,CA
687,881,Data Engineer - Consultant (Charlotte Based),4.2,Clarity Insights,201 - 500 ,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,59,112 ,59,112,85.5,Clarity Insights,NC,13,data engineer,na,na,Charlotte,NC,Chicago,IL
688,883,Data Engineer,3.1,NCSOFT,1001 - 5000 ,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",79,147 ,79,147,113.0,NCSOFT,CA,24,data engineer,na,na,Aliso Viejo,CA,Seoul,South Korea
689,884,Data Scientist (Warehouse Automation),3.8,SoftBank Robotics,201 - 500 ,2005,Subsidiary or Business Segment,Consumer Products Manufacturing,Manufacturing,$25 to $50 million (USD),-1,79,127 ,79,127,103.0,SoftBank Robotics,CA,16,data scientist,na,M,San Francisco,CA,Paris,France
690,886,"Scientist, Immuno-Oncology",3.9,GSK,10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",62,119 ,62,119,90.5,GSK,MA,191,other scientist,na,M,Cambridge,MA,Brentford,United Kingdom
691,887,Senior Data Scientist,4.3,Factual,51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,119,187 ,119,187,153.0,Factual,CA,13,data scientist,sr,na,Los Angeles,CA,Los Angeles,CA
692,892,Jr. Data Scientist,3.2,MITRE,5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",81,132 ,81,132,106.5,MITRE,VA,63,data scientist,jr,na,McLean,VA,Bedford,MA
693,893,Senior Data Scientist,5.0,SkySync,51 - 200 ,2011,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,Employer Provided Salary:120,140,120,140,130.0,SkySync,MI,10,data scientist,sr,M,Ann Arbor,MI,Ann Arbor,MI
694,895,Products Data Analyst II,3.3,TriNet,1001 - 5000 ,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",90,157 ,90,157,123.5,TriNet,CA,33,analyst,na,M,Dublin,CA,Dublin,CA
695,896,Data Architect / Data Modeler,4.3,Medidata Solutions,1001 - 5000 ,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,63,110 ,63,110,86.5,Medidata Solutions,NY,22,data modeler,na,M,New York,NY,New York,NY
696,897,Analytics Manager - Data Mart,3.5,Central California Alliance for Health,501 - 1000 ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,42,86 ,42,86,64.0,Central California Alliance for Health,CA,25,Data scientist project manager,na,na,Scotts Valley,CA,Scotts Valley,CA
697,898,Lead Data Analyst,3.9,Signpost,201 - 500 ,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1,32,62 ,32,62,47.0,Signpost,NY,11,analyst,sr,na,New York,NY,New York,NY
698,899,Data Science Engineer - Mobile,4.0,Adobe,10000+ ,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",116,208 ,116,208,162.0,Adobe,CA,39,data scientist,na,M,San Jose,CA,San Jose,CA
699,900,Senior Data Scientist Oncology,3.9,AstraZeneca,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",107,173 ,107,173,140.0,AstraZeneca,MD,108,data scientist,sr,P,Gaithersburg,MD,Cambridge,United Kingdom
700,901,Data Scientist,3.4,"DatamanUSA, LLC",51 - 200 ,-1,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),-1,65,113 ,65,113,89.0,"DatamanUSA, LLC",WA,-1,data scientist,na,na,Olympia,WA,Centennial,CO
701,902,Sr. Data Engineer - Contract-to-Hire (Java),3.0,Pilot Flying J Travel Centers LLC,10000+ ,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",69,127 ,69,127,98.0,Pilot Flying J Travel Centers LLC,TN,63,data engineer,sr,M,Knoxville,TN,Knoxville,TN
702,904,Senior Data Scientist - R&D Oncology,3.9,AstraZeneca,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",102,172 ,102,172,137.0,AstraZeneca,NY,108,data scientist,sr,P,New York,NY,Cambridge,United Kingdom
703,907,Data Engineer,4.0,Pinnacol Assurance,501 - 1000 ,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,74,124 ,74,124,99.0,Pinnacol Assurance,CO,106,data engineer,na,M,Denver,CO,Denver,CO
704,909,Food Scientist - Developer,3.3,Palermo's Pizza,501 - 1000 ,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,40,68 ,40,68,54.0,Palermo's Pizza,WI,57,other scientist,na,na,Milwaukee,WI,Milwaukee,WI
705,910,Senior Data Engineer,3.2,Equian LLC,1001 - 5000 ,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,76,142 ,76,142,109.0,Equian LLC,TN,17,data engineer,sr,na,Franklin,TN,Indianapolis,IN
706,911,Data Engineer,3.4,MetroStar Systems,201 - 500 ,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,76,142 ,76,142,109.0,MetroStar Systems,MD,22,data engineer,na,M,Rockville,MD,Reston,VA
707,912,Senior Data Scientist,4.4,MathWorks,1001 - 5000 ,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),-1,108,171 ,108,171,139.5,MathWorks,MA,37,data scientist,sr,M,Natick,MA,Natick,MA
708,913,"Director II, Data Science - GRM Actuarial",3.3,Liberty Mutual Insurance,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",202,306 ,202,306,254.0,Liberty Mutual Insurance,IL,109,data scientist,na,M,Chicago,IL,Boston,MA
709,914,Machine Learning Engineer,3.2,Information Builders,1001 - 5000 ,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Qlik, Tableau Software, Informatica",91,159 ,91,159,125.0,Information Builders,NY,46,machine learning engineer,na,M,New York,NY,New York,NY
710,916,"Sr Expert Data Science, Advanced Visual Analytics (Associate level)",3.8,Novartis,10000+ ,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,80,133 ,80,133,106.5,Novartis,MA,25,data scientist,sr,M,Cambridge,MA,Basel,Switzerland
711,919,MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB,3.6,Beebe Healthcare,1001 - 5000 ,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,21,34 Per Hour,43,70,56.5,Beebe Healthcare,DE,86,other scientist,na,na,Millville,DE,Lewes,DE
712,920,"Scientist, Molecular/Cellular Biologist",2.9,Audentes Therapeutics,201 - 500 ,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"BioMarin Pharmaceutical, Sangamo Therapeutics, bluebird bio",49,97 ,49,97,73.0,Audentes Therapeutics,CA,9,other scientist,na,P,South San Francisco,CA,San Francisco,CA
713,921,Staff Scientist-Downstream Process Development,2.7,Advanced BioScience Laboratories,201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,49,113 ,49,113,81.0,Advanced BioScience Laboratories,MD,60,other scientist,na,P,Rockville,MD,Rockville,MD
714,924,Data Scientist,3.2,"Numeric, LLC",Jan-50,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),-1,96,161 ,96,161,128.5,"Numeric, LLC",PA,-1,data scientist,na,na,Philadelphia,PA,Chadds Ford,PA
715,926,Scientist - Analytical Services,3.1,Reynolds American,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,65,134 ,65,134,99.5,Reynolds American,NC,146,other scientist,na,na,Winston-Salem,NC,Winston-Salem,NC
716,928,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery",4.0,23andMe,501 - 1000 ,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Ancestry, Verily Life Sciences, Abbott Laboratories",59,125 ,59,125,92.0,23andMe,CA,15,other scientist,sr,M,South San Francisco,CA,Sunnyvale,CA
717,929,Associate Data Analyst- Graduate Development Program,3.3,National Interstate,501 - 1000 ,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),-1,32,59 ,32,59,45.5,National Interstate,OH,32,analyst,na,na,Richfield,OH,Richfield,OH
718,930,Sr. Data Engineer,4.5,Moser Consulting,51 - 200 ,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),-1,87,158 ,87,158,122.5,Moser Consulting,IN,25,data engineer,sr,na,Indianapolis,IN,Indianapolis,IN
719,931,Clinical Data Analyst,3.0,Greenway Health,1001 - 5000 ,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),"eClinicalWorks, NextGen Healthcare, athenahealth",27,48 ,27,48,37.5,Greenway Health,FL,44,analyst,na,M,Tampa,FL,Tampa,FL
720,932,IT Associate Data Analyst,3.7,The Hanover Insurance Group,5001 - 10000 ,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),-1,39,69 ,39,69,54.0,The Hanover Insurance Group,MA,169,analyst,na,na,Worcester,MA,Worcester,MA
